label,scraped_label,fixed_url,scraped_url,sign_variant,signer_number,video_url_ext,video_url_root,number_in_label,letter
COINCIDÊNCIA,COINCIDÊNCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COINCID%C3%8ANCIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COINCID%C3%8ANCIA.mp4,1,1,mp4,videos,False,C
COISA,COISA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COISA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COISA.mp4,1,1,mp4,videos,False,C
COITADO,COITADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COITADO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COITADO.mp4,1,1,mp4,videos,False,C
COLA,COLA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLAR.mp4,1,1,mp4,videos,False,C
COLEGIADO,COLEGIADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLEGIADO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLEGIADO.mp4,1,1,mp4,videos,False,C
COLÍRIO,COLÍRIO,https://objetos.sites.ufsc.br/libras/gerais/HDctEG6vENvNpWMmidqjzBp2Ubc0WIu4tCOy9cHW.mp4,https://objetos.sites.ufsc.br/libras/gerais/HDctEG6vENvNpWMmidqjzBp2Ubc0WIu4tCOy9cHW.mp4,1,1,mp4,objetos,False,C
COLOCAR,COLOCAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLOCAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLOCAR.mp4,1,1,mp4,videos,False,C
COLOCAR,COLOCAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLOCAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLOCAR2.mp4,2,1,mp4,videos,True,C
COLÔMBIA,COLÔMBIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COL%C3%94MBIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COL%C3%94MBIA.mp4,1,1,mp4,videos,False,C
COLUNA,COLUNA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLUNA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COLUNA.mp4,1,1,mp4,videos,False,C
COM-LICENÇA,COM-LICENÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COM-LICEN%C3%87A.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COM-LICEN%C3%87A.mp4,1,1,mp4,videos,False,C
COMBINAR,COMBINAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMBINAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMBINAR.mp4,1,1,mp4,videos,False,C
COMBINAR-NÃO,COMBINAR-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMBINAR-N%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMBINAR-N%C3%83O.mp4,1,1,mp4,videos,False,C
COMBINAR,COMBINAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMBINAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMBINAR2.mp4,2,1,mp4,videos,True,C
COMBINAR,COMBINAR-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMBINAR3.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMBINAR3.mp4,3,1,mp4,videos,True,C
COMEÇAR,COMEÇAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COME%C3%87AR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COME%C3%87AR.mp4,1,1,mp4,videos,False,C
COMER,COMER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMER.mp4,1,1,mp4,videos,False,C
COMO,COMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMO.mp4,1,1,mp4,videos,False,C
CÔMODA,CÔMODA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%94MODA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%94MODA.mp4,1,1,mp4,videos,False,C
COMPANHIA,COMPANHIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPANHIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPANHIA.mp4,1,1,mp4,videos,False,C
COMPARAR,COMPARAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPARAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPARAR.mp4,1,1,mp4,videos,False,C
COMPENSAR,COMPENSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPENSAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPENSAR.mp4,1,1,mp4,videos,False,C
COMPETIR,COMPETIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPETIR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPETIR.mp4,1,1,mp4,videos,False,C
COMPLEMENTAR,COMPLEMENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPLEMENTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPLEMENTAR.mp4,1,1,mp4,videos,False,C
COMPLETAR,COMPLETAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPLETAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPLETAR.mp4,1,1,mp4,videos,False,C
COMPLICAR,COMPLICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPLICAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPLICAR.mp4,1,1,mp4,videos,False,C
COMPORTAMENTO,COMPORTAMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPORTAMENTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPORTAMENTO.mp4,1,1,mp4,videos,False,C
COMPRAR,COMPRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPRAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPRAR.mp4,1,1,mp4,videos,False,C
COMPREENDER,COMPREENDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPREENDER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPREENDER.mp4,1,1,mp4,videos,False,C
COMPUTADOR,COMPUTADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPUTADOR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPUTADOR.mp4,1,1,mp4,videos,False,C
COMPUTADOR,COMPUTADOR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPUTADOR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMPUTADOR2.mp4,2,1,mp4,videos,True,C
COMUNHÃO,COMUNHÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNH%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNH%C3%83O.mp4,1,1,mp4,videos,False,C
COMUNICAÇÃO-TOTAL,COMUNICAÇÃO-TOTAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNICA%C3%87%C3%83O-TOTAL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNICA%C3%87%C3%83O-TOTAL.mp4,1,1,mp4,videos,False,C
COMUNICAR,COMUNICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNICAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNICAR.mp4,1,1,mp4,videos,False,C
COMUNICAR-FALTAR,COMUNICAR-FALTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNICAR-FALTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNICAR-FALTAR.mp4,1,1,mp4,videos,False,C
COMUNIDADE,COMUNIDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNIDADE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COMUNIDADE.mp4,1,1,mp4,videos,False,C
CONCEITO,CONCEITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCEITO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCEITO.mp4,1,1,mp4,videos,False,C
CONCENTRAR,CONCENTRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCENTRAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCENTRAR.mp4,1,1,mp4,videos,False,C
CONCORDÂNCIA,CONCORDÂNCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCORD%C3%82NCIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCORD%C3%82NCIA.mp4,1,1,mp4,videos,False,C
CONCORDÂNCIA-VERBAL,CONCORDÂNCIA-VERBAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCORD%C3%82NCIA-VERBAL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCORD%C3%82NCIA-VERBAL.mp4,1,1,mp4,videos,False,C
CONCORDAR,CONCORDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCORDAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCORDAR.mp4,1,1,mp4,videos,False,C
CONCRETO,CONCRETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCRETO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCRETO.mp4,1,1,mp4,videos,False,C
CONCURSO,CONCURSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCURSO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCURSO.mp4,1,1,mp4,videos,False,C
CONCURSO,CONCURSO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCURSO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONCURSO2.mp4,2,1,mp4,videos,True,C
CONDOMÍNIO,CONDOMÍNIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONDOM%C3%8DNIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONDOM%C3%8DNIO.mp4,1,1,mp4,videos,False,C
CONECTAR,CONECTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONECTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONECTAR.mp4,1,1,mp4,videos,False,C
CONFESSAR,CONFESSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFESSAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFESSAR.mp4,1,1,mp4,videos,False,C
CONFIAR,CONFIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFIAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFIAR.mp4,1,1,mp4,videos,False,C
CONFIGURAÇÃO-DE-MÃO,CONFIGURAÇÃO-DE-MÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFIGURA%C3%87%C3%83O-DE-M%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFIGURA%C3%87%C3%83O-DE-M%C3%83O.mp4,1,1,mp4,videos,False,C
CONFIGURAR,CONFIGURAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFIGURAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFIGURAR.mp4,1,1,mp4,videos,False,C
CONFORTO,CONFORTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFORTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFORTO.mp4,1,1,mp4,videos,False,C
CONFUNDIR,CONFUNDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFUNDIR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFUNDIR.mp4,1,1,mp4,videos,False,C
CONFUNDIR,CONFUNDIR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFUNDIR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFUNDIR2.mp4,2,1,mp4,videos,True,C
CONFUSÃO,CONFUSÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFUS%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONFUS%C3%83O.mp4,1,1,mp4,videos,False,C
CONGO,CONGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONGO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONGO.mp4,1,1,mp4,videos,False,C
CONGRESSO,CONGRESSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONGRESSO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONGRESSO.mp4,1,1,mp4,videos,False,C
CONGRESSO-NEGRO,CONGRESSO-NEGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONGRESSO-NEGRO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONGRESSO-NEGRO.mp4,1,1,mp4,videos,False,C
CONHECER,CONHECER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONHECER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONHECER.mp4,1,1,mp4,videos,False,C
CONHECIMENTO,CONHECIMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONHECIMENTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONHECIMENTO.mp4,1,1,mp4,videos,False,C
CONSCIÊNCIA,CONSCIÊNCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSCI%C3%8ANCIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSCI%C3%8ANCIA.mp4,1,1,mp4,videos,False,C
CONSECUTIVA,CONSECUTIVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSECUTIVA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSECUTIVA.mp4,1,1,mp4,videos,False,C
CONSEGUIR,CONSEGUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSEGUIR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSEGUIR.mp4,1,1,mp4,videos,False,C
CONSEGUIR-NÃO,CONSEGUIR-NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSEGUIR-N%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSEGUIR-N%C3%83O.mp4,1,1,mp4,videos,False,C
CONSOANTE,CONSOANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSOANTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSOANTE.mp4,1,1,mp4,videos,False,C
CONSULTOR,CONSULTOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSULTOR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONSULTOR.mp4,1,1,mp4,videos,False,C
CONTÁGIO,CONTÁGIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONT%C3%81GIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONT%C3%81GIO.mp4,1,1,mp4,videos,False,C
CONTAR,CONTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTAR.mp4,1,1,mp4,videos,False,C
CONTATO,CONTATO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTATO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTATO.mp4,1,1,mp4,videos,False,C
CONTENTE,CONTENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTENTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTENTE.mp4,1,1,mp4,videos,False,C
CONTEÚDO,CONTEÚDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTE%C3%9ADO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTE%C3%9ADO.mp4,1,1,mp4,videos,False,C
CONTEXTO,CONTEXTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTEXTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTEXTO.mp4,1,1,mp4,videos,False,C
CONTRA,CONTRA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTRA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTRA.mp4,1,1,mp4,videos,False,C
CONTRÁRIO,CONTRÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTR%C3%81RIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTR%C3%81RIO.mp4,1,1,mp4,videos,False,C
CONTRATAR,CONTRATAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTRATAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTRATAR.mp4,1,1,mp4,videos,False,C
CONTROLAR,CONTROLAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTROLAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTROLAR.mp4,1,1,mp4,videos,False,C
CONTROLE-REMOTO,CONTROLE-REMOTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTROLE-REMOTO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONTROLE-REMOTO.mp4,1,1,mp4,videos,False,C
CONVENÇÃO,CONVENÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVEN%C3%87%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVEN%C3%87%C3%83O.mp4,1,1,mp4,videos,False,C
CONVENCER,CONVENCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVENCER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVENCER.mp4,1,1,mp4,videos,False,C
CONVERSAR,CONVERSAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR.mp4,1,1,mp4,videos,False,C
CONVERSAR-LIBRAS,CONVERSAR-LIBRAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR-LIBRAS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR-LIBRAS.mp4,1,1,mp4,videos,False,C
CONVERSAR-ORAL,CONVERSAR-ORAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR-ORAL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR-ORAL.mp4,1,1,mp4,videos,False,C
CONVERSAR-ORAL,CONVERSAR-ORAL-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR-ORAL2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR-ORAL2.mp4,2,1,mp4,videos,True,C
CONVERSAR,CONVERSAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVERSAR2.mp4,2,1,mp4,videos,True,C
CONVIDAR,CONVIDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVIDAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVIDAR.mp4,1,1,mp4,videos,False,C
CONVITE,CONVITE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVITE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVITE.mp4,1,1,mp4,videos,False,C
CONVIVER,CONVIVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVIVER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVIVER.mp4,1,1,mp4,videos,False,C
CONVULSÃO,CONVULSÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVULS%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CONVULS%C3%83O.mp4,1,1,mp4,videos,False,C
COORDENADOR,COORDENADOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COORDENADOR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COORDENADOR.mp4,1,1,mp4,videos,False,C
COORDENADOR,COORDENADOR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COORDENADOR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COORDENADOR2.mp4,2,1,mp4,videos,True,C
COPIAR,COPIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COPIAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COPIAR.mp4,1,1,mp4,videos,False,C
COPO,COPO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COPO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COPO.mp4,1,1,mp4,videos,False,C
COPO,COPO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COPO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COPO2.mp4,2,1,mp4,videos,True,C
COR,COR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COR.mp4,1,1,mp4,videos,False,C
CORAÇÃO,CORAÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORA%C3%87%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORA%C3%87%C3%83O.mp4,1,1,mp4,videos,False,C
CORAÇÃO,CORAÇÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORA%C3%87%C3%83O2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORA%C3%87%C3%83O2.mp4,2,1,mp4,videos,True,C
CORAGEM,CORAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORAGEM.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORAGEM.mp4,1,1,mp4,videos,False,C
COREIA-DO-NORTE,COREIA-DO-NORTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COREIA-DO-NORTE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COREIA-DO-NORTE.mp4,1,1,mp4,videos,False,C
COREIA-DO-SUL,COREIA-DO-SUL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COREIA-DO-SUL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/COREIA-DO-SUL.mp4,1,1,mp4,videos,False,C
CORINTHIANS,CORINTHIANS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORINTHIANS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORINTHIANS.mp4,1,1,mp4,videos,False,C
CORPUS,CORPUS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORPUS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORPUS.mp4,1,1,mp4,videos,False,C
CÓRREGO-GRANDE,CÓRREGO-GRANDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%93RREGO-GRANDE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/C%C3%93RREGO-GRANDE.mp4,1,1,mp4,videos,False,C
CORREIO,CORREIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORREIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORREIO.mp4,1,1,mp4,videos,False,C
CORRER,CORRER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORRER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORRER.mp4,1,1,mp4,videos,False,C
CORRIGIR,CORRIGIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORRIGIR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORRIGIR.mp4,1,1,mp4,videos,False,C
CORRUPÇÃO,CORRUPÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORRUP%C3%87%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORRUP%C3%87%C3%83O.mp4,1,1,mp4,videos,False,C
CORRUPÇÃO,CORRUPÇÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORRUP%C3%87%C3%83O2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORRUP%C3%87%C3%83O2.mp4,2,1,mp4,videos,True,C
CORSA,CORSA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORSA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORSA.mp4,1,1,mp4,videos,False,C
CORTAR,CORTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORTAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/CORTAR.mp4,1,1,mp4,videos,False,C
