label,video_url,signer_number,data_source,scraped_label,scraped_video_url,sign_variant,signer_number,video_url_root,video_url_ext,number_in_label
DEPRESSÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O.mp4,1,sb,DEPRESSÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O.mp4,1,1,videos,mp4,False
DEPRESSÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O2.mp4,1,sb,DEPRESSÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O2.mp4,2,1,videos,mp4,True
DEPRESSÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O3.mp4,1,sb,DEPRESSÃO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O3.mp4,3,1,videos,mp4,True
DEPRESSÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O4.mp4,1,sb,DEPRESSÃO-4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O4.mp4,4,1,videos,mp4,True
DEPRESSÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O5.mp4,1,sb,DEPRESSÃO-5,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPRESS%C3%83O5.mp4,5,1,videos,mp4,True
DEPUTADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPUTADO.mp4,1,sb,DEPUTADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEPUTADO.mp4,1,1,videos,mp4,False
DERROTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DERROTAR.mp4,1,sb,DERROTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DERROTAR.mp4,1,1,videos,mp4,False
DESAFIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESAFIO.mp4,1,sb,DESAFIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESAFIO.mp4,1,1,videos,mp4,False
DESATENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESATENTO.mp4,1,sb,DESATENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESATENTO.mp4,1,1,videos,mp4,False
DESCOBRIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCOBRIR.mp4,1,sb,DESCOBRIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCOBRIR.mp4,1,1,videos,mp4,False
DESCONECTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCONECTAR.mp4,1,sb,DESCONECTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCONECTAR.mp4,1,1,videos,mp4,False
DESCONFIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCONFIAR.mp4,1,sb,DESCONFIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCONFIAR.mp4,1,1,videos,mp4,False
DESCONTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCONTAR.mp4,1,sb,DESCONTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCONTAR.mp4,1,1,videos,mp4,False
DESCUIDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCUIDAR.mp4,1,sb,DESCUIDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCUIDAR.mp4,1,1,videos,mp4,False
DESCULPAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCULPAR.mp4,1,sb,DESCULPAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESCULPAR.mp4,1,1,videos,mp4,False
DESEMPREGADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESEMPREGADO.mp4,1,sb,DESEMPREGADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESEMPREGADO.mp4,1,1,videos,mp4,False
DESENHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESENHAR.mp4,1,sb,DESENHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESENHAR.mp4,1,1,videos,mp4,False
DESENHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESENHAR2.mp4,1,sb,DESENHAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESENHAR2.mp4,2,1,videos,mp4,True
DESENVOLVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESENVOLVER.mp4,1,sb,DESENVOLVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESENVOLVER.mp4,1,1,videos,mp4,False
DESFILAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESFILAR.mp4,1,sb,DESFILAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESFILAR.mp4,1,1,videos,mp4,False
DESIGUALDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESIGUALDADE.mp4,1,sb,DESIGUALDADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESIGUALDADE.mp4,1,1,videos,mp4,False
DESISTIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESISTIR.mp4,1,sb,DESISTIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESISTIR.mp4,1,1,videos,mp4,False
DESLIGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESLIGAR.mp4,1,sb,DESLIGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESLIGAR.mp4,1,1,videos,mp4,False
DESLIGAR-OUVIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESLIGAR-OUVIR.mp4,1,sb,DESLIGAR-OUVIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESLIGAR-OUVIR.mp4,1,1,videos,mp4,False
DESLIGAR-WEBCAM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESLIGAR-WEBCAM.mp4,1,sb,DESLIGAR-WEBCAM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESLIGAR-WEBCAM.mp4,1,1,videos,mp4,False
DESMAIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESMAIAR.mp4,1,sb,DESMAIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESMAIAR.mp4,1,1,videos,mp4,False
DESODORANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESODORANTE.mp4,1,sb,DESODORANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESODORANTE.mp4,1,1,videos,mp4,False
DESODORANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESODORANTE2.mp4,1,sb,DESODORANTE-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESODORANTE2.mp4,2,1,videos,mp4,True
DESPERTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESPERTAR.mp4,1,sb,DESPERTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESPERTAR.mp4,1,1,videos,mp4,False
DESQUALIFICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESQUALIFICAR.mp4,1,sb,DESQUALIFICAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESQUALIFICAR.mp4,1,1,videos,mp4,False
DESTRUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESTRUIR.mp4,1,sb,DESTRUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESTRUIR.mp4,1,1,videos,mp4,False
DESVIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESVIAR.mp4,1,sb,DESVIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESVIAR.mp4,1,1,videos,mp4,False
DESVOZEADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESVOZEADO.mp4,1,sb,DESVOZEADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DESVOZEADO.mp4,1,1,videos,mp4,False
DETALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DETALHAR.mp4,1,sb,DETALHAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DETALHAR.mp4,1,1,videos,mp4,False
DETERMINAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DETERMINAR.mp4,1,sb,DETERMINAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DETERMINAR.mp4,1,1,videos,mp4,False
DEUS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEUS.mp4,1,sb,DEUS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEUS.mp4,1,1,videos,mp4,False
DEVAGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEVAGAR.mp4,1,sb,DEVAGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEVAGAR.mp4,1,1,videos,mp4,False
DEVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEVER.mp4,1,sb,DEVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEVER.mp4,1,1,videos,mp4,False
DEZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEZ.mp4,1,sb,DEZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEZ.mp4,1,1,videos,mp4,False
DEZEMBRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEZEMBRO.mp4,1,sb,DEZEMBRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DEZEMBRO.mp4,1,1,videos,mp4,False
DIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIA.mp4,1,sb,DIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIA.mp4,1,1,videos,mp4,False
DIA-TODO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIA-TODO.mp4,1,sb,DIA-TODO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIA-TODO.mp4,1,1,videos,mp4,False
DIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIA2.mp4,1,sb,DIA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIA2.mp4,2,1,videos,mp4,True
DIALETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIALETO.mp4,1,sb,DIALETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIALETO.mp4,1,1,videos,mp4,False
DIALETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIALETO2.mp4,1,sb,DIALETO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIALETO2.mp4,2,1,videos,mp4,True
DIALOGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIALOGAR.mp4,1,sb,DIALOGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIALOGAR.mp4,1,1,videos,mp4,False
DIAMANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIAMANTE.mp4,1,sb,DIAMANTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIAMANTE.mp4,1,1,videos,mp4,False
DIAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIAS.mp4,1,sb,DIAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIAS.mp4,1,1,videos,mp4,False
DICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DICA.mp4,1,sb,DICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DICA.mp4,1,1,videos,mp4,False
DICIONÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DICION%C3%81RIO.mp4,1,sb,DICIONÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DICION%C3%81RIO.mp4,1,1,videos,mp4,False
DICIONÁRIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DICION%C3%81RIO2.mp4,1,sb,DICIONÁRIO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DICION%C3%81RIO2.mp4,2,1,videos,mp4,True
DIDÁTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DID%C3%81TICA.mp4,1,sb,DIDÁTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DID%C3%81TICA.mp4,1,1,videos,mp4,False
DIFERENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIFERENTE.mp4,1,sb,DIFERENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIFERENTE.mp4,1,1,videos,mp4,False
DIFÍCIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIF%C3%8DCIL.mp4,1,sb,DIFÍCIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIF%C3%8DCIL.mp4,1,1,videos,mp4,False
DIFUNDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIFUNDIR.mp4,1,sb,DIFUNDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIFUNDIR.mp4,1,1,videos,mp4,False
DIFUNDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIFUNDIR2.mp4,1,sb,DIFUNDIR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIFUNDIR2.mp4,2,1,videos,mp4,True
DIGITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIGITAR.mp4,1,sb,DIGITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIGITAR.mp4,1,1,videos,mp4,False
DILUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DILUIR.mp4,1,sb,DILUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DILUIR.mp4,1,1,videos,mp4,False
DIMINUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIMINUIR.mp4,1,sb,DIMINUIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIMINUIR.mp4,1,1,videos,mp4,False
DINAMARCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DINAMARCA.mp4,1,sb,DINAMARCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DINAMARCA.mp4,1,1,videos,mp4,False
DINHEIRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DINHEIRO.mp4,1,sb,DINHEIRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DINHEIRO.mp4,1,1,videos,mp4,False
DINOSSAURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DINOSSAURO.mp4,1,sb,DINOSSAURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DINOSSAURO.mp4,1,1,videos,mp4,False
DIREITA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIREITA.mp4,1,sb,DIREITA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIREITA.mp4,1,1,videos,mp4,False
DIREITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIREITO.mp4,1,sb,DIREITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIREITO.mp4,1,1,videos,mp4,False
DIRETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIRETO.mp4,1,sb,DIRETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIRETO.mp4,1,1,videos,mp4,False
DIRETOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIRETOR.mp4,1,sb,DIRETOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIRETOR.mp4,1,1,videos,mp4,False
DIRIGIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIRIGIR.mp4,1,sb,DIRIGIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIRIGIR.mp4,1,1,videos,mp4,False
DISCIPLINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISCIPLINA.mp4,1,sb,DISCIPLINA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISCIPLINA.mp4,1,1,videos,mp4,False
DISCURSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISCURSO.mp4,1,sb,DISCURSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISCURSO.mp4,1,1,videos,mp4,False
DISCUTIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISCUTIR.mp4,1,sb,DISCUTIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISCUTIR.mp4,1,1,videos,mp4,False
DISFARÇAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISFAR%C3%87AR.mp4,1,sb,DISFARÇAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISFAR%C3%87AR.mp4,1,1,videos,mp4,False
DISSERTAÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISSERTA%C3%87%C3%83O.mp4,1,sb,DISSERTAÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISSERTA%C3%87%C3%83O.mp4,1,1,videos,mp4,False
DISSIMULAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISSIMULAR.mp4,1,sb,DISSIMULAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISSIMULAR.mp4,1,1,videos,mp4,False
DISTÂNCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIST%C3%82NCIA.mp4,1,sb,DISTÂNCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIST%C3%82NCIA.mp4,1,1,videos,mp4,False
DISTÂNCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIST%C3%82NCIA2.mp4,1,sb,DISTÂNCIA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIST%C3%82NCIA2.mp4,2,1,videos,mp4,True
DISTRAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISTRAIR.mp4,1,sb,DISTRAIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DISTRAIR.mp4,1,1,videos,mp4,False
DIVERTIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVERTIR.mp4,1,sb,DIVERTIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVERTIR.mp4,1,1,videos,mp4,False
DIVIDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVIDIR.mp4,1,sb,DIVIDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVIDIR.mp4,1,1,videos,mp4,False
DIVISÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVIS%C3%83O.mp4,1,sb,DIVISÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVIS%C3%83O.mp4,1,1,videos,mp4,False
DIVORCIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVORCIAR.mp4,1,sb,DIVORCIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVORCIAR.mp4,1,1,videos,mp4,False
DIVORCIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVORCIAR2.mp4,1,sb,DIVORCIAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVORCIAR2.mp4,2,1,videos,mp4,True
DIVORCIAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVORCIAR3.mp4,1,sb,DIVORCIAR-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVORCIAR3.mp4,3,1,videos,mp4,True
DIVULGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVULGAR.mp4,1,sb,DIVULGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DIVULGAR.mp4,1,1,videos,mp4,False
DO-QUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DO-QUE.mp4,1,sb,DO-QUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DO-QUE.mp4,1,1,videos,mp4,False
DOBRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOBRO.mp4,1,sb,DOBRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOBRO.mp4,1,1,videos,mp4,False
DOCE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOCE.mp4,1,sb,DOCE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOCE.mp4,1,1,videos,mp4,False
DOCUMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOCUMENTO.mp4,1,sb,DOCUMENTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOCUMENTO.mp4,1,1,videos,mp4,False
DOENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOENTE.mp4,1,sb,DOENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOENTE.mp4,1,1,videos,mp4,False
DOIS-DIAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOIS-DIAS.mp4,1,sb,DOIS-DIAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOIS-DIAS.mp4,1,1,videos,mp4,False
DÓLAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/D%C3%93LAR.mp4,1,sb,DÓLAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/D%C3%93LAR.mp4,1,1,videos,mp4,False
DÓLAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/D%C3%93LAR2.mp4,1,sb,DÓLAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/D%C3%93LAR2.mp4,2,1,videos,mp4,True
DOM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOM.mp4,1,sb,DOM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOM.mp4,1,1,videos,mp4,False
DOMINGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOMINGO.mp4,1,sb,DOMINGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOMINGO.mp4,1,1,videos,mp4,False
DOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOR.mp4,1,sb,DOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOR.mp4,1,1,videos,mp4,False
DOR-CABEÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOR-CABE%C3%87A.mp4,1,sb,DOR-CABEÇA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOR-CABE%C3%87A.mp4,1,1,videos,mp4,False
DORMIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DORMIR.mp4,1,sb,DORMIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DORMIR.mp4,1,1,videos,mp4,False
DORMIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DORMIR2.mp4,1,sb,DORMIR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DORMIR2.mp4,2,1,videos,mp4,True
DOURADOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOURADO-MT.mp4,1,sb,DOURADOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOURADO-MT.mp4,1,1,videos,mp4,False
DOUTOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOUTOR.mp4,1,sb,DOUTOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOUTOR.mp4,1,1,videos,mp4,False
DOUTOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOUTOR2.mp4,1,sb,DOUTOR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOUTOR2.mp4,2,1,videos,mp4,True
DOUTORADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOUTORADO.mp4,1,sb,DOUTORADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DOUTORADO.mp4,1,1,videos,mp4,False
DRAGÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DRAG%C3%83O.mp4,1,sb,DRAGÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DRAG%C3%83O.mp4,1,1,videos,mp4,False
DRIVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DRIVE.mp4,1,sb,DRIVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DRIVE.mp4,1,1,videos,mp4,False
DROGA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DROGA.mp4,1,sb,DROGA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DROGA.mp4,1,1,videos,mp4,False
DROGAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DROGAS.mp4,1,sb,DROGAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DROGAS.mp4,1,1,videos,mp4,False
DROGAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DROGAS2.mp4,1,sb,DROGAS-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DROGAS2.mp4,2,1,videos,mp4,True
DROPBOX,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DROPBOX.mp4,1,sb,DROPBOX,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DROPBOX.mp4,1,1,videos,mp4,False
DUAS-VEZES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DUAS-VEZES.mp4,1,sb,DUAS-VEZES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DUAS-VEZES.mp4,1,1,videos,mp4,False
DUAS-VEZES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DUAS-VEZES2.mp4,1,sb,DUAS-VEZES-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/DUAS-VEZES2.mp4,2,1,videos,mp4,True
