label,video_url,signer_number,data_source,scraped_label,number_in_label,file_exists,letter,assuntos,acepção,exemplo,exemplo libras,classe gramatical,origem,scraped_video_url,sign_variant,signer_number.1,video_url_root,video_url_ext,sign_url,signer_order,Unnamed: 0,category,example_pt,example_libras,hand_gesture,url_available,decoded_word,word_in_url
EMBALAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/embalarSm_Prog001.mp4,0.0,ne,EMBALAR,False,True,E,NENHUM,Balançar; aconchegar; ninar.,Vovó gosta de embalar o nenê.,V-O-V-Ó GOSTAR EMBALAR-NENÊ.,VERBO,Nacional,,,,,,,,,,,,,,,
EMBARCAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/embarcacaoSm_Prog001.mp4,0.0,ne,EMBARCAÇÃO,False,True,E,TRANPORTE/VEÍCULO,"Qualquer veículo flutuante, destinado a navegar no mar, lagos ou rios.",No porto existem muitas embarcações.,LÁ PORTO TER MUIT@ EMBARCAÇÃO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
EMBLEMA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/emblemaSm_Prog001.mp4,0.0,ne,EMBLEMA,False,True,E,NENHUM,Insígnia; distintivo; figura simbólica; placa que identifica uma instituição.,Todo policial precisa usar emblema.,POLÍCIA TUDO PRECISAR EMBLEMA.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
EMBORA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/emboraSm_Prog001.mp4,0.0,ne,EMBORA,False,True,E,NENHUM,"Expressão indicativa de que alguém saiu ou partiu, não está mais presente.",Ele foi embora e não sabe o dia que vai voltar.,EL@ EMBORA SABER-NÃO D-I-A VOLTAR.,ADV.,Nacional,,,,,,,,,,,,,,,
EMBRIAGADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/embriagadoSm_Prog001.mp4,0.0,ne,EMBRIAGADO,False,True,E,NENHUM,Bêbado; ébrio; aquele que perdeu a sobriedade por uso excessivo de bebida alcóolica.,O homem ficou embriagado por que ficou na festa até de madrugada.,HOMEM EMBRIAGAD@ POR-CAUSA FESTA MADRUGADA.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
EMBRIAGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/embriagarSm_Prog001.mp4,0.0,ne,EMBRIAGAR,False,True,E,NENHUM,Causar ou sofrer embriaguez; embebedar.,"Ontem na festa, ela se embriagou e depois vomitou.",FESTA ONTEM EL@ EMBRIAGAR DEPOIS VOMITAR.,VERBO,Nacional,,,,,,,,,,,,,,,
EMBRULHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/embrulharSm_Prog001.mp4,0.0,ne,EMBRULHAR,False,True,E,NENHUM,Fazer um embrulho; empacotar.,Eu comprei um presente e a vendedora embrulhou perfeitamente.,EU COMPRAR PRESENTE MULHER L-O-J-A EMBRULHAR PERFEIT@.,VERBO,Nacional,,,,,,,,,,,,,,,
EMERGIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/emergirSm_Prog001.mp4,0.0,ne,EMERGIR,False,True,E,NENHUM,Sair de onde estava mergulhado; surgir das águas.,O homem emergiu do mar.,MAR HOMEM EMERGIR.,VERBO,Nacional,,,,,,,,,,,,,,,
EMOÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/emocaoSm_Prog001.mp4,0.0,ne,EMOÇÃO,False,True,E,SENTIMENTOS,"Estado afetivo agradável ou desagradável, provocado por estímulos externos ou internos.",O velho conta a história com emoção.,VELH@ CONTAR-HISTÓRIA EMOÇÃO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
EMOCIONAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/emocionarSm_Prog001.mp4,0.0,ne,EMOCIONAR,False,True,E,NENHUM,Sensibilizar; impressionar; comover.,Meu primo se emocionou ao ver o filho nascer.,PRIM@ ME@ VER FILH@ NASCER EMOCIONAR.,VERBO,Nacional,,,,,,,,,,,,,,,
EMOLDURAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/emoldurarSm_Prog001.mp4,0.0,ne,EMOLDURAR,False,True,E,NENHUM,Colocar em moldura; encaixilhar.,Meu filho pintou uma tela e depois mandou emoldurá-la.,ME@ FILH@ PINTAR TELA DEPOIS 3sMANDAR3s EMOLDURAR.,VERBO,Nacional,,,,,,,,,,,,,,,
EMPADA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/empadaSm_Prog001.mp4,0.0,ne,EMPADA,False,True,E,ALIMENTO/BEBIDA,"Iguaria assada em forminhas, preparada com massa e os mais variados recheios.",Ela adora comer empada de camarão.,EL@ GOSTAR COMER EMPADA CAMARÃO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
EMPATAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/empatarSm_Prog001.mp4,0.0,ne,EMPATAR,False,True,E,ESPORTE/DIVERSÃO,Igualar; repetir a proeza ou a contagem do adversário.,Hoje Flamengo e vasco empataram.,HOJE FLAMENGO VASCO JOGO EMPATAR.,VERBO,Nacional,,,,,,,,,,,,,,,
EMPENHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/empenharSm_Prog001.mp4,0.0,ne,EMPENHAR,False,True,E,NENHUM,Dedicar-se; fazer com esmero; caprichar.,Ele se empenhou em fazer as obras da sua própria casa.,EL@ EMPENHAR CONSTRUIR CASA PRÓPRI@.,VERBO,Nacional,,,,,,,,,,,,,,,
EMPREGADA DOMESTICA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/empregadaSm_Prog001.mp4,0.0,ne,EMPREGADA DOMESTICA,False,False,E,PROFISSÃO/TRABALHO,"Profissional que se dedica à limpeza da casa e da roupa, ao preparo da alimentação ou a outras tarefas domésticas, mediante a contratação de seus serviços.",Na casa de minha tia há duas empregadas domésticas.,TI@ CASA DEL@ TER EMPREGAD@-DOMÉSTIC@ 2.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
EMPREGADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/empregadoSm_Prog001.mp4,0.0,ne,EMPREGADO,False,True,E,NENHUM,O que possui emprego assalariado; profissional que se dedica a tarefas especificadas por quem contrata seus serviços.,"Na minha casa, minha empregada cuida do jardim.",ME@ CASA EMPREGAD@ CUIDAR JARDIM.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
EMPREGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/empregarSm_Prog001.mp4,0.0,ne,EMPREGAR,False,True,E,NENHUM,Proporcionar trabalho assalariado; dar emprego; contratar.,A fábrica de sapatos já empregou cinqüenta surdos.,FÁBRICA SAPATO JÁ EMPREGAR SURD@ QUANTIDADE 50.,VERBO,Nacional,,,,,,,,,,,,,,,
EMPREGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/empregoSm_Prog001.mp4,0.0,ne,EMPREGO,False,True,E,PROFISSÃO/TRABALHO,Ocupação; colocação; cargo; trabalho.,Ele precisa procurar um emprego.,EL@ PRECISAR PROCURAR EMPREGO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
EMPRESÁRIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/empresarioSm_Prog001.mp4,0.0,ne,EMPRESÁRIO,False,True,E,PROFISSÃO/TRABALHO,"Aquele que possui ou dirige uma empresa; pessoa estabelecida em uma empresa ou indústria, que tem a seu cargo a execução de uma tarefa.",Aquele homem é um empresário famoso.,HOMEM AQUEL@ EMPRESÁRIO FAMOS@.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
EMPRESTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/emprestarSm_Prog001.mp4,0.0,ne,EMPRESTAR,False,True,E,NENHUM,"Ceder um bem ou algo pessoal, por determinado tempo, a alguém.",Ele me emprestou o carro.,CARRO DEL@ 3sEMPRESTAR1s.,VERBO,Nacional,,,,,,,,,,,,,,,
EMPRÉSTIMO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/emprestimoSm_Prog001.mp4,0.0,ne,EMPRÉSTIMO,False,True,E,NUMERAL/DINHEIRO,"Cessão temporária de um valor, com a condição de sua restituição de modo previamente estabelecido.",O homem pediu empréstimo ao banco.,HOMEM 1sPEDIR3s EMPRÉSTIMO DINHEIRO BANCO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
EMPURRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/empurrarSm_Prog001.mp4,0.0,ne,EMPURRAR,False,True,E,NENHUM,Impulsionar; impelir com força; dar encontrões.,Todo os dias o menino me pede para empurrar o balanço.,TODO-DIA MENIN@ 3sPEDIR1s BALANÇO EU EMPURRAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCABULAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encabularSm_Prog001.mp4,0.0,ne,ENCABULAR,False,True,E,NENHUM,"Ficar encabulado; sentir vergonha, acanhamento.",O meu filho adolescente sempre encabula.,FILH@ ME@ ADOLESCENTE SEMPRE ENCABULAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCADERNAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encardenacaoSm_Prog001.mp4,0.0,ne,ENCADERNAÇÃO,False,False,E,NENHUM,Ação ou efeito de encadernar; resultado da transformação de um conjunto de páginas em caderno.,A encadernação do livro é ruim.,LIVRO ENCADERNAÇÃO RUIM.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENCADERNAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encardenarSm_Prog001.mp4,0.0,ne,ENCADERNAR,False,False,E,NENHUM,Juntar as páginas e colocar uma capa; fazer a encadernação.,O livro antigo do meu vovô precisa ser encardenado.,LIVRO ANTIG@ DEL@ VOV@ PRECISAR ENCARDENAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCARAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encararSm_Prog001.mp4,0.0,ne,ENCARAR,False,True,E,NENHUM,Enfrentar; topar; ficar cara a cara.,O homem encarou o cachorro bravo.,CACHORRO BRAVO HOMEM ENCARAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCARCERAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encarcerarSm_Prog001.mp4,0.0,ne,ENCARCERAR,False,True,E,NENHUM,Colocar no cárcere; prender; manter na prisão.,O homem roubou a loja e a polícia o encarcerou.,L-O-J-A HOMEM ROUBAR POLÍCIA PEGAR ENCARCERAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCARDIDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encardidoSm_Prog001.mp4,0.0,ne,ENCARDIDO,False,True,E,NENHUM,O que encardiu; mal lavado; sujo; impregnado de sujeira.,Eu tenho uma camisa azul encardida.,CAMISA AZUL ENCARDID@ EU TER.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
ENCERADEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enceradeiraSm_Prog001.mp4,0.0,ne,ENCERADEIRA,False,True,E,APARELHO/MÁQUINA,Aparelho eletrodoméstico usado para espalhar cera e polir o assoalho.,A empregada passou a enceradeira no chão da casa toda.,EMPREGAD@ ME@ CASA CHÃO PASSAR-ENCERADEIRA TOD@.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENCERRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encerrarSm_Prog001.mp4,0.0,ne,ENCERRAR1,True,False,E,NENHUM,Concluir; acabar; terminar; fechar.,Eu encerrei o trabalho e entreguei ao chefe.,TRABALHO ENCERRAR 1sENTREGAR3s CHEFE.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCERRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encerrar2Sm_Prog001.mp4,0.0,ne,ENCERRAR2,True,True,E,NENHUM,Fechar as portas; parar de funcionar.,Aos domingos o shoping encerra às dezenove horas.,S-P DOMINGO ENCERRAR HORA NOITE 7.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCHENTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enchenteSm_Prog001.mp4,0.0,ne,ENCHENTE,False,True,E,PLANTA/FLOR/NATUREZA,"Fenômeno provocado pelo transbordamento de água de rios, lagos ou da chuva; inundação.",Ontem choveu muito e teve enchente.,ONTEM CHOVERmuit@ ÁGUA ENCHENTE.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENCHER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encher1Sm_Prog001.mp4,0.0,ne,ENCHER1,True,True,E,NENHUM,Preencher; completar a capacidade; fazer ficar cheio.,"Para viajar a lugares distantes, é preciso encher o tanque de gasolina.",VIAJAR LUGAR LONGE PRECISAR GASOLINA ENCHER.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCHER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encher2Sm_Prog001.mp4,0.0,ne,ENCHER2,True,True,E,NENHUM,Preencher; completar a capacidade; fazer ficar cheio.,"Estou com fome, vou comer muito até encher a barriga.",EU FOME V-O-U COMERmuit@ BARRIGA ENCHER.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCHER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encher3Sm_Prog001.mp4,0.0,ne,ENCHER3,True,True,E,NENHUM,"Soprar com força, jogando o ar para dentro do balão ou objeto similar.",No aniversário do meu filho eu enchi os balões.,ANIVERSÁRIO ME@ FILH@ EU ENCHER-BALÃO.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCHER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encher4Sm_Prog001.mp4,0.0,ne,ENCHER4,True,True,E,NENHUM,Abarrotar; acumular; lotar.,"No supermercado, ela sempre enche o carrinho de comida.",SUPERMERCADO EL@ SEMPRE COMIDA COLOCAR ENCHER.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCOBERTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encobertoSm_Prog001.mp4,0.0,ne,ENCOBERTO,False,True,E,PLANTA/FLOR/NATUREZA,Enevoado; nublado.,"Hoje o céu está encoberto, vai chover.",HOJE CÉU ENCOBERTO V-A-I CHOVER.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
ENCOBRIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encobrirSm_Prog001.mp4,0.0,ne,ENCOBRIR,False,True,E,NENHUM,Esconder; ocultar; tapar; não permitir a visão.,"O homem matou a mulher, ficou desesperado e encobriu o corpo.",HOMEM 1sMATAR3s MULHER DESESPERAD@ PEGAR ENCOBRIR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCOLHER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encolherSm_Prog001.mp4,0.0,ne,ENCOLHER,False,True,E,NENHUM,Diminuir; contrair; encurtar.,Eu lavei a camisa e ela encolheu.,EU LAVAR CAMISA ENCOLHER.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCONTRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encontrarSm_Prog001.mp4,0.0,ne,ENCONTRAR,False,True,E,NENHUM,Defrontar; topar; deparar; achar.,Eu encontrei com seu namorado na rua.,R-U-A EU ENCONTRAR NAMORAD@ SE@.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCORAJAMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encorajamentoSm_Prog001.mp4,0.0,ne,ENCORAJAMENTO,False,True,E,NENHUM,Animação; estímulo; ato ou efeito de encorajar.,O professor precisa dar encorajamento aos alunos para ajudá-los.,PROFESSOR@ PRECISAR ENCORAJAMENTO AJUDAR ALUNO-CRIANÇA+.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENCORAJAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encorajarSm_Prog001.mp4,0.0,ne,ENCORAJAR,False,True,E,NENHUM,Dar coragem; estimular; animar.,Ela palestra para encorajar às pessoas.,EL@ AJUDAR AQUEL@ ENCORAJAR PALESTRAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENCRENCA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encrencaSm_Prog001.mp4,0.0,ne,ENCRENCA,False,True,E,NENHUM,Confusão; complicação; dificuldade; atrapalhação.,A menina levada sempre arruma encrenca.,MENIN@ LEVAD@ SEMPRE ENCRENCA.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENCRESPAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/encresparSm_Prog001.mp4,0.0,ne,ENCRESPAR,False,True,E,NENHUM,Ficar ondulado; anelar; formar cachos ou ondas.,Meu cabelo é liso e eu quero encrespar para mudar o visual.,ME@ CABELO LISO EU QUERER MUDAR ENCRESPAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENDEREÇO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enderecoSm_Prog001.mp4,0.0,ne,ENDEREÇO,False,True,E,NENHUM,Direção a ser tomada para encontrar algo ou alguém.,Ele não sabia o endereço do médico.,EL@ SABER-NÃO ENDEREÇO MÉDICO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENFEITAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enfeitarSm_Prog001.mp4,0.0,ne,ENFEITAR,False,True,E,NENHUM,Pôr enfeites; adornar; ornamentar.,As crianças gostam de ver as pessoas enfeitarem a árvore de natal com a estrela.,ÁRVORE NATAL CRIANÇA GOSTAR VER PESSOA ENFEITAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENFERMEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enfermeiroSm_Prog001.mp4,0.0,ne,ENFERMEIRO,False,True,E,PROFISSÃO/TRABALHO,"Profissional que cuida dos pacientes em hospitais, ambulatórios, postos de saúde, clínicas, residências e outros locais.",O enfermeiro trabalha todos os dias ajudando os médicos.,ENFERMEIR@ TRABALHAR TODO-DIA AJUDAR MÉDIC@.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENFERMIDADE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enfermidadeSm_Prog001.mp4,0.0,ne,ENFERMIDADE,False,True,E,HIGIENE/SAÚDE,Alteração da saúde; doença; moléstia.,A vovó tem uma enfermidade grave.,V-O-V-@ ENFERMIDADE GRAVE.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENFERRUJAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enferrujarSm_Prog001.mp4,0.0,ne,ENFERRUJAR,False,True,E,NENHUM,Oxidar; criar ferrugem; perder o brilho.,"Não é bom deixar o carro perto da praia, pode enferrujar.",CARRO PERTO PRAIA BO@-NÃO EVITAR ENFERRUJAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENFORCADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enforcadoSm_Prog001.mp4,0.0,ne,ENFORCADO,False,True,E,NENHUM,"Aquele que morre na forca, preso pelo pescoço.",Aquele homem morreu enforcado porque matou a menina.,HOMEM LÁ MORRER ENFORCAD@ PORQUE MATAR MENIN@.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
ENFORCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enforcarSm_Prog001.mp4,0.0,ne,ENFORCAR,False,True,E,NENHUM,Pendurar alguém com uma corda amarrada em torno do pescoço.,Ontem você faltou à aula e tive vontade de enforcá-lo.,ONTEM AULA VOCÊ FALTAR EU VONTADE 1sENFORCAR2s VOCÊ.,VERBO,Nacional,,,,,,,,,,,,,,,
ENFRAQUECER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enfraquecerSm_Prog001.mp4,0.0,ne,ENFRAQUECER,False,True,E,NENHUM,Ficar fraco; tornar-se debilitado.,A gripe sempre enfraquece o organismo.,GRIPE CORPO ENFRAQUECER.,VERBO,Nacional,,,,,,,,,,,,,,,
ENFRENTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enfrentarSm_Prog001.mp4,0.0,ne,ENFRENTAR,False,True,E,NENHUM,Estar frente a frente; defrontar; disputar.,Hoje o Flamengo enfrenta o Vasco.,HOJE FLAMENGO VASCO ENFRENTAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENGANAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enganar1Sm_Prog001.mp4,0.0,ne,ENGANAR1,True,True,E,NENHUM,Iludir; burlar.,Eu não quero enganar meus amigos.,ME@ AMIG@ EU QUERER-NÃO ENGANAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENGANAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enganar2Sm_Prog001.mp4,0.0,ne,ENGANAR2,True,True,E,NENHUM,Cometer um erro; equivocar-se.,"Eu me enganei, o número do telefone está errado.",EU ENGANAR TELEFONE NÚMERO ERRAD@.,VERBO,Nacional,,,,,,,,,,,,,,,
ENGARRAFAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engarrafarSm_Prog001.mp4,0.0,ne,ENGARRAFAR,False,True,E,NENHUM,Congestionar; tumultuar; interromper o fluxo.,Os acidentes de carro sempre engarrafam a estrada.,ACIDENTE veículoCARRO-COLIDIR ESTRADA ENGARRAFAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENGASGAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engasgarSm_Prog001.mp4,0.0,ne,ENGASGAR,False,True,E,NENHUM,"Sofrer obstrução na garganta, provocada pela presença de um elemento líquido ou sólido.",Ele engasgou com uma espinha de peixe e quase vomitou.,PEIXE ESPINHA EU ENGASGAR QUASE VOMITAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENGATINHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engatinharSm_Prog001.mp4,0.0,ne,ENGATINHAR,False,True,E,NENHUM,Evoluir no solo com o apoio das mãos e dos joelhos; apoiar-se como um gatinho.,O bebê de oito meses engatinha rápido.,BEBÊ 8 MÊS ENGATINHAR RÁPIDO.,VERBO,Nacional,,,,,,,,,,,,,,,
ENGENHARIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engenhariaSm_Prog001.mp4,0.0,ne,ENGENHARIA,False,True,E,NENHUM,"Arte de aplicar os conhecimentos científicos à invenção, aperfeiçoamento ou utilização da técnica industrial em todas as suas determinações.",Ela estuda na Faculdade de Engenharia.,EL@ ESTUDAR FACULDADE ENGENHARIA.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENGENHEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engenheiroSm_Prog001.mp4,0.0,ne,ENGENHEIRO,False,True,E,PROFISSÃO/TRABALHO,"Profissional que se dedica à arte de construções civis e públicas como edifícios, estradas, pontes e outras, bem como à invenção, construção e instalação de máquinas e equipamentos.",Meu pai é engenheiro há muitos anos.,P-A-I ME@ ENGENHEIR@ ANO+ TEMPO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
ENGOLIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engolirSm_Prog001.mp4,0.0,ne,ENGOLIR,False,True,E,NENHUM,Passar qualquer substância da boca para o estômago.,O menino engoliu um botão.,MENIN@ BOTÃO ENGOLIR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENGORDAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engordarSm_Prog001.mp4,0.0,ne,ENGORDAR,False,True,E,NENHUM,Aumentar o peso do corpo; ficar gordo.,A mulher grávida engordou dez quilos.,MULHER GRÁVIDA ENGORDAR 10 KILO.,VERBO,Nacional,,,,,,,,,,,,,,,
ENGRAÇADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engracadoSm_Prog001.mp4,0.0,ne,ENGRAÇADO,False,True,E,NENHUM,Divertido; cômico; que provoca o riso.,O meu amigo é engraçado.,ME@ AMIG@ ENGRAÇADO.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
ENGRAVATAR-SE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engravatarSm_Prog001.mp4,0.0,ne,ENGRAVATAR-SE,False,False,E,NENHUM,Colocar a gravata; usar uma gravata.,O pai ensinou o filho a engravatar-se.,PAI 1sENSINAR3s FILH@ ENGRAVATAR-SE.,VERBO,Nacional,,,,,,,,,,,,,,,
ENGRAXAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/engraxarSm_Prog001.mp4,0.0,ne,ENGRAXAR,False,True,E,NENHUM,Passar graxa e dar brilho em calçados e outros objetos de couro.,"Antes da festa, você precisa engraxar o sapato.",FESTA ANTES VOCÊ PRECISAR SAPATO ENGRAXAR.,VERBO,Nacional,,,,,,,,,,,,,,,
ENJOADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enjoadoSm_Prog001.mp4,0.0,ne,ENJOADO,False,True,E,NENHUM,Quem sofre enjôo; nauseado.,Ele ficou enjoado com o balanço do barco.,BARCO-BALANÇAR EL@ ENJOADO.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
ENJÔO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/enjooSm_Prog001.mp4,0.0,ne,ENJÔO,False,True,E,HIGIENE/SAÚDE,"Mal-estar físico, caracterizado por tonteira e ânsia de vômito. É muito comum em gestantes e em viagens de barco, carro e avião.","Antes de viajar de avião, a criança precisa de remédio para evitar o enjôo.",ANTES VIAJAR-AVIÃO CRIANÇA PRECISAR REMÉDIO EVITAR ENJÔO VOMITAR.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
